TF-IDF,TF-IDF_Z,sub_indicator,freq_count,term_rank
0.0006579948117504003,-0.26248137824068013,needing,2,2272
0.0006582322026316117,-0.26241036533496875,lagged,2,2273
0.0006582692197284382,-0.26239929207219964,essential,2,2274
0.0006583129569273135,-0.2623862085638359,applies,2,2275
0.00031319278253270243,-0.3656251631450166,perspectivetaking,2,2276
0.0010033709762228952,-0.1591658470059606,sequencing,2,2277
0.0006465830402609328,-0.2658950858298078,itbs,2,2278
0.0011780402285327856,-0.10691543586270774,skillful,2,2279
0.0006624044493109259,-0.2611622830222417,remediate,2,2280
0.0006406616513228208,-0.26766640506581474,highachieving,2,2281
0.0006404702388871808,-0.2677236640185374,specified,2,2282
0.0006624748349494097,-0.26114122792238453,127,2,2283
0.0006631821527411793,-0.26092964148149606,boy,2,2284
0.0003303744666204779,-0.3604854488229617,summaryquot,2,2285
0.0003302631502084242,-0.36051874791951066,calder,2,2286
0.00063692645992737,-0.26878374703373475,200,2,2287
0.0006308477304301259,-0.2706021329903891,visualization,2,2288
0.0006757562122999407,-0.2571682480307506,1991,2,2289
0.0011582458314222145,-0.11283671492975961,contributed,2,2290
0.0006321863433283928,-0.27020170146983724,databased,2,2291
0.0006796530829152407,-0.25600254147891716,explores,2,2292
0.0006803121051893289,-0.25580540211799185,regardless,2,2293
0.0008176350599084847,-0.2147267305796704,productivity,2,2294
0.0006321863433283928,-0.27020170146983724,interim,2,2295
0.0006812388651585505,-0.2555281719313244,gbl,2,2296
0.0006812388651585505,-0.2555281719313244,preintervention,2,2297
0.0006832200786530125,-0.2549355134165645,dependent,2,2298
0.000683645906566439,-0.254808131617773,numberline,2,2299
0.0006838022673588822,-0.25476135798369715,84,2,2300
0.0006851806897020008,-0.25434901789976977,switching,2,2301
0.0006851806897020008,-0.25434901789976977,20134019,2,2302
0.0006756885815684058,-0.257188479030093,imagebased,2,2303
0.0006851806897020008,-0.25434901789976977,quotafter,2,2304
0.0006859461390856479,-0.25412004202407323,reliably,2,2305
0.000830432169505665,-0.21089861413069377,mentalarithmetic,2,2306
0.0010164572630934855,-0.1552512263140841,generating,2,2307
0.0006308477304301259,-0.2706021329903891,blockbuilding,2,2308
0.000812684802200266,-0.2162075464479412,verbalization,2,2309
0.00068743002687532,-0.25367615309642577,prediction,2,2310
0.0006884466255256318,-0.25337204864332935,advantaged,2,2311
0.0010172024618699622,-0.1550283081877428,mdh,2,2312
0.0006308477304301259,-0.2706021329903891,rotation,2,2313
0.0008105500230011466,-0.2168461424766009,proportionality,2,2314
0.0003281525030927016,-0.3611501250973277,evenly,2,2315
0.0011373724783164199,-0.11908075197287409,authorkhr,2,2316
0.0008261397003286144,-0.21218265969884403,validation,2,2317
0.0006756885815684058,-0.257188479030093,counterintuitive,2,2318
0.0006756885815684058,-0.257188479030093,correctness,2,2319
0.0012220558244608454,-0.09374864804205485,trained,2,2320
0.0006697868308915443,-0.2589539236933809,1998,2,2321
0.0006695952050119304,-0.25901124649555185,45,2,2322
0.0006693556301159646,-0.2590829127255739,subtracting,2,2323
0.0006465830402609328,-0.2658950858298078,outgained,2,2324
0.0008258249939001971,-0.21227680071139646,replication,2,2325
0.00031586190800909133,-0.3648267232267714,relatively,2,2326
0.0003172930137873279,-0.3643986234650018,entitled,2,2327
0.0006744144630313121,-0.2575696177624571,acceleration,2,2328
0.000905458542668486,-0.18845528886020174,totaling,2,2329
0.0009056905409897328,-0.18838588908027834,33,2,2330
0.00032921530434771494,-0.36083219963647156,methodology,2,2331
0.000830432169505665,-0.21089861413069377,n11n,2,2332
0.0008299103505192619,-0.2110547106171752,technologybased,2,2333
0.0010029716236075025,-0.15928530900668172,adopt,2,2334
0.0006714325410375071,-0.25846162736410694,162,2,2335
0.0006717038287356781,-0.2583804745934843,sequentially,2,2336
0.0009035487906270684,-0.1890265704568545,5th,2,2337
0.0015411290127332956,0.0016986333286002234,62,2,2338
0.0015306097550010942,-0.0014480884564923339,taskfocused,2,2339
0.0006719902161290142,-0.2582948049129299,welldefined,2,2340
0.0006737735459775011,-0.25776134114323246,differing,2,2341
0.0006739757500178219,-0.25770085399909076,responded,2,2342
0.0006740248361959936,-0.25768617040162295,familiar,2,2343
0.0015306097550010942,-0.0014480884564923339,tfg,2,2344
0.0006464694646504028,-0.2659290607410618,regard,2,2345
0.0006458145391019592,-0.2661249746109723,thing,2,2346
0.0006744144630313121,-0.2575696177624571,latent,2,2347
0.0006744144630313121,-0.2575696177624571,sequential,2,2348
0.0006424629537546901,-0.26712756499285484,differentiating,2,2349
0.00027047456384568047,-0.37840385464444715,dfgi,1,2350
0.0002737190837168228,-0.3774332917377663,n29,1,2351
0.00027047456384568047,-0.37840385464444715,existence,1,2352
0.0002737190837168228,-0.3774332917377663,russian,1,2353
0.00027047456384568047,-0.37840385464444715,highsocioeconomic,1,2354
0.00027009663406788316,-0.37851690823580364,composition,1,2355
0.00027009663406788316,-0.37851690823580364,tfas,1,2356
0.00027009663406788316,-0.37851690823580364,driven,1,2357
0.00027009663406788316,-0.37851690823580364,influx,1,2358
0.0002700497906849874,-0.3785309209254057,archived,1,2359
0.0002700497906849874,-0.3785309209254057,paired,1,2360
0.0002737190837168228,-0.3774332917377663,ageappropriate,1,2361
0.00027047456384568047,-0.37840385464444715,60000,1,2362
0.0002737190837168228,-0.3774332917377663,n48,1,2363
0.0002700497906849874,-0.3785309209254057,chisquare,1,2364
0.0002700497906849874,-0.3785309209254057,wkce,1,2365
0.0002700497906849874,-0.3785309209254057,quotsuccessquot,1,2366
0.0002737190837168228,-0.3774332917377663,shape,1,2367
0.00027047456384568047,-0.37840385464444715,crosssectional,1,2368
0.0002724812276640083,-0.3778035829415151,quotcomparative,1,2369
0.0003150154118452452,-0.36507994336716376,southern,1,2370
0.000272486924273087,-0.3778018788627345,mobile,1,2371
0.000272486924273087,-0.3778018788627345,1990s,1,2372
0.000272486924273087,-0.3778018788627345,setda,1,2373
0.000272486924273087,-0.3778018788627345,digital,1,2374
0.000272486924273087,-0.3778018788627345,bee,1,2375
0.000272486924273087,-0.3778018788627345,allocated,1,2376
0.000272486924273087,-0.3778018788627345,proposed,1,2377
0.000272486924273087,-0.3778018788627345,fiscal,1,2378
0.000272486924273087,-0.3778018788627345,lipsey,1,2379
0.000272486924273087,-0.3778018788627345,encyclopedia,1,2380
0.000272486924273087,-0.3778018788627345,adhering,1,2381
0.0003150154118452452,-0.36507994336716376,august,1,2382
0.000272486924273087,-0.3778018788627345,device,1,2383
0.000272486924273087,-0.3778018788627345,congress,1,2384
0.000272486924273087,-0.3778018788627345,wilson,1,2385
0.000272486924273087,-0.3778018788627345,metaanalysis,1,2386
0.000272486924273087,-0.3778018788627345,tremendous,1,2387
0.0002700497906849874,-0.3785309209254057,oneway,1,2388
0.000272486924273087,-0.3778018788627345,metaanalytic,1,2389
0.000272486924273087,-0.3778018788627345,momentum,1,2390
0.000272486924273087,-0.3778018788627345,e2t2,1,2391
0.0002724812276640083,-0.3778035829415151,ed538962,1,2392
0.000272486924273087,-0.3778018788627345,1981,1,2393
0.000272486924273087,-0.3778018788627345,gaining,1,2394
0.0002724812276640083,-0.3778035829415151,substrand,1,2395
0.0002737190837168228,-0.3774332917377663,dsc,1,2396
0.00027047456384568047,-0.37840385464444715,055,1,2397
0.00027047456384568047,-0.37840385464444715,cohens,1,2398
0.00027047456384568047,-0.37840385464444715,njask4,1,2399
0.0002724812276640083,-0.3778035829415151,grantquot,1,2400
0.0002737190837168228,-0.3774332917377663,lowerorder,1,2401
0.0002737190837168228,-0.3774332917377663,measurementbased,1,2402
0.0002724812276640083,-0.3778035829415151,got,1,2403
0.0002724812276640083,-0.3778035829415151,hawaii,1,2404
0.000272486924273087,-0.3778018788627345,million,1,2405
0.000272486924273087,-0.3778018788627345,650,1,2406
0.000272486924273087,-0.3778018788627345,whiteboards,1,2407
0.000272486924273087,-0.3778018788627345,eisenberg,1,2408
0.0002724812276640083,-0.3778035829415151,ct,1,2409
0.0002724812276640083,-0.3778035829415151,followon,1,2410
0.0002724812276640083,-0.3778035829415151,discernible,1,2411
0.0002724812276640083,-0.3778035829415151,consortium,1,2412
0.0002724812276640083,-0.3778035829415151,tutorrquot,1,2413
0.0002724812276640083,-0.3778035829415151,quotbridge,1,2414
0.00031046394011277113,-0.3664414667388145,profit,1,2415
0.00026554063055399843,-0.37987978724067983,abandoning,1,2416
0.0002700497906849874,-0.3785309209254057,correspondence,1,2417
0.00026554063055399843,-0.37987978724067983,fulfilling,1,2418
0.0003160931716641964,-0.36475754321425097,timeliness,1,2419
0.0002615897219505221,-0.381061658670202,pseudonym,1,2420
0.0002615897219505221,-0.381061658670202,disenfranchised,1,2421
0.0002615897219505221,-0.381061658670202,323,1,2422
0.0002615897219505221,-0.381061658670202,pslt001,1,2423
0.0002615897219505221,-0.381061658670202,africanamerican,1,2424
0.0002615897219505221,-0.381061658670202,p0002,1,2425
0.0002615897219505221,-0.381061658670202,1956,1,2426
0.0002615897219505221,-0.381061658670202,performingschools,1,2427
0.0002624262103182664,-0.38081143225339886,noneconomic,1,2428
0.0002624262103182664,-0.38081143225339886,endeavor,1,2429
0.0002624262103182664,-0.38081143225339886,peculiar,1,2430
0.0002624262103182664,-0.38081143225339886,hazard,1,2431
0.0002624262103182664,-0.38081143225339886,comprising,1,2432
0.00031542386521506296,-0.36495775897452687,storytelling,1,2433
0.0002624262103182664,-0.38081143225339886,threaten,1,2434
0.0002624262103182664,-0.38081143225339886,sex,1,2435
0.0002624262103182664,-0.38081143225339886,quitting,1,2436
0.0002624262103182664,-0.38081143225339886,nycdoe,1,2437
0.0002624262103182664,-0.38081143225339886,haul,1,2438
0.0002624262103182664,-0.38081143225339886,deficient,1,2439
0.0002624262103182664,-0.38081143225339886,ph,1,2440
0.0002624262103182664,-0.38081143225339886,cox,1,2441
0.00026554063055399843,-0.37987978724067983,altogether,1,2442
0.00026554063055399843,-0.37987978724067983,motivates,1,2443
0.00026554063055399843,-0.37987978724067983,inhibit,1,2444
0.00026554063055399843,-0.37987978724067983,guilt,1,2445
0.00026554063055399843,-0.37987978724067983,want,1,2446
0.00026554063055399843,-0.37987978724067983,vocational,1,2447
0.0003160931716641964,-0.36475754321425097,standardsaligned,1,2448
0.0003160931716641964,-0.36475754321425097,datause,1,2449
0.0003160931716641964,-0.36475754321425097,clarity,1,2450
0.00025725837773702976,-0.38235733328359306,brace,1,2451
0.0002570059700505953,-0.3824328383036095,sending,1,2452
0.0002570059700505953,-0.3824328383036095,2017,1,2453
0.0002570059700505953,-0.3824328383036095,september,1,2454
0.0002570059700505953,-0.3824328383036095,stage,1,2455
0.0002570059700505953,-0.3824328383036095,bristol,1,2456
0.0002570059700505953,-0.3824328383036095,bias,1,2457
0.0002570059700505953,-0.3824328383036095,immediacy,1,2458
0.0002570059700505953,-0.3824328383036095,timing,1,2459
0.0002570059700505953,-0.3824328383036095,coordinator,1,2460
0.0002570059700505953,-0.3824328383036095,belfast,1,2461
0.00025725837773702976,-0.38235733328359306,mat,1,2462
0.00025725837773702976,-0.38235733328359306,pencil,1,2463
0.00025725837773702976,-0.38235733328359306,teacherquot,1,2464
0.00025725837773702976,-0.38235733328359306,cube,1,2465
0.0003160931716641964,-0.36475754321425097,confidence,1,2466
0.00025725837773702976,-0.38235733328359306,quotshow,1,2467
0.00025725837773702976,-0.38235733328359306,solely,1,2468
0.00025725837773702976,-0.38235733328359306,jovanovich,1,2469
0.00025725837773702976,-0.38235733328359306,chalkboard,1,2470
0.00025725837773702976,-0.38235733328359306,unifix,1,2471
0.00025725837773702976,-0.38235733328359306,object,1,2472
0.00025725837773702976,-0.38235733328359306,orally,1,2473
0.00025725837773702976,-0.38235733328359306,ccm,1,2474
0.00025725837773702976,-0.38235733328359306,calculating,1,2475
0.00025725837773702976,-0.38235733328359306,physically,1,2476
0.00025725837773702976,-0.38235733328359306,harcourt,1,2477
0.0002615897219505221,-0.381061658670202,nesting,1,2478
0.0002615897219505221,-0.381061658670202,considering,1,2479
0.00026554063055399843,-0.37987978724067983,nyctf,1,2480
0.00026554063055399843,-0.37987978724067983,rapid,1,2481
0.0002700497906849874,-0.3785309209254057,wisconsin,1,2482
0.00026554063055399843,-0.37987978724067983,intense,1,2483
0.00026777135816180385,-0.3792124892868898,tvaas,1,2484
0.00026777135816180385,-0.3792124892868898,annotated,1,2485
0.00026777135816180385,-0.3792124892868898,ed514363,1,2486
0.00026777135816180385,-0.3792124892868898,sa,1,2487
0.00026777135816180385,-0.3792124892868898,495108,1,2488
0.00026777135816180385,-0.3792124892868898,reportsquot,1,2489
0.00026777135816180385,-0.3792124892868898,ensuring,1,2490
0.00026777135816180385,-0.3792124892868898,datathe,1,2491
0.00026777135816180385,-0.3792124892868898,assembly,1,2492
0.00026777135816180385,-0.3792124892868898,thec,1,2493
0.00026777135816180385,-0.3792124892868898,praxis,1,2494
0.00026777135816180385,-0.3792124892868898,code,1,2495
0.00026777135816180385,-0.3792124892868898,profile,1,2496
0.00026777135816180385,-0.3792124892868898,quotreport,1,2497
0.00026777135816180385,-0.3792124892868898,quotglossary,1,2498
0.00026777135816180385,-0.3792124892868898,programsquot,1,2499
0.0002683079155392654,-0.37905198397067885,4thgraders,1,2500
0.0002683079155392654,-0.37905198397067885,mirror,1,2501
0.0002683079155392654,-0.37905198397067885,crossclassified,1,2502
0.00031542386521506296,-0.36495775897452687,secondly,1,2503
0.0003150154118452452,-0.36507994336716376,enacting,1,2504
0.0002683079155392654,-0.37905198397067885,psychologyquot,1,2505
0.0002683079155392654,-0.37905198397067885,exclusively,1,2506
0.0002683079155392654,-0.37905198397067885,press,1,2507
0.0002683079155392654,-0.37905198397067885,partiallynested,1,2508
0.0002683079155392654,-0.37905198397067885,fmfapp,1,2509
0.0002683079155392654,-0.37905198397067885,fmdm,1,2510
0.0002683079155392654,-0.37905198397067885,n225,1,2511
0.0002700497906849874,-0.3785309209254057,thousand,1,2512
0.0002660806315948557,-0.37971825178993823,world,1,2513
0.0002660806315948557,-0.37971825178993823,2009a,1,2514
0.0002660806315948557,-0.37971825178993823,marketplace,1,2515
0.0002660806315948557,-0.37971825178993823,lapan,1,2516
0.0002737190837168228,-0.3774332917377663,possibleand,1,2517
0.00026554063055399843,-0.37987978724067983,commitment,1,2518
0.00026554063055399843,-0.37987978724067983,wealthier,1,2519
0.00026554063055399843,-0.37987978724067983,accountable,1,2520
0.00026554063055399843,-0.37987978724067983,recruitment,1,2521
0.00026554063055399843,-0.37987978724067983,perceive,1,2522
0.00026554063055399843,-0.37987978724067983,negotiate,1,2523
0.00026554063055399843,-0.37987978724067983,negatively,1,2524
0.00026554063055399843,-0.37987978724067983,discontinuity,1,2525
0.00026554063055399843,-0.37987978724067983,exacerbated,1,2526
0.00026554063055399843,-0.37987978724067983,life,1,2527
0.00026554063055399843,-0.37987978724067983,continuity,1,2528
0.0002660806315948557,-0.37971825178993823,expost,1,2529
0.0002660806315948557,-0.37971825178993823,mathworks,1,2530
0.00031542386521506296,-0.36495775897452687,3dimensional,1,2531
0.0002660806315948557,-0.37971825178993823,papick,1,2532
0.0002660806315948557,-0.37971825178993823,recommending,1,2533
0.0002660806315948557,-0.37971825178993823,stake,1,2534
0.0002660806315948557,-0.37971825178993823,causalcomparison,1,2535
0.0002660806315948557,-0.37971825178993823,p5,1,2536
0.0002660806315948557,-0.37971825178993823,barn,1,2537
0.0002660806315948557,-0.37971825178993823,decisionsquot,1,2538
0.0002660806315948557,-0.37971825178993823,glencoe,1,2539
0.00031542386521506296,-0.36495775897452687,spatialreasoning,1,2540
0.0002660806315948557,-0.37971825178993823,quotcall,1,2541
0.0002660806315948557,-0.37971825178993823,wise,1,2542
0.0002660806315948557,-0.37971825178993823,reassured,1,2543
0.0002660806315948557,-0.37971825178993823,approval,1,2544
0.0002737190837168228,-0.3774332917377663,subscale,1,2545
0.00028468345123995224,-0.3741534201894938,investigative,1,2546
0.0002737190837168228,-0.3774332917377663,vv,1,2547
0.00030549360935367017,-0.3679282872424039,preferred,1,2548
0.00030134032046784837,-0.36917069853695667,sustainable,1,2549
0.0003149538608393309,-0.36509835568257004,815,1,2550
0.0003149538608393309,-0.36509835568257004,dotaposs,1,2551
0.0003149538608393309,-0.36509835568257004,multiyear,1,2552
0.00031488245266767727,-0.3651197166621274,instruction7,1,2553
0.00030134032046784837,-0.36917069853695667,computed,1,2554
0.00030134032046784837,-0.36917069853695667,200203,1,2555
0.0003029042848829743,-0.36870285555587623,living,1,2556
0.0003029042848829743,-0.36870285555587623,academicrelated,1,2557
0.0003029042848829743,-0.36870285555587623,studentreported,1,2558
0.0003029042848829743,-0.36870285555587623,mitigated,1,2559
0.00031488245266767727,-0.3651197166621274,20114001,1,2560
0.0003029042848829743,-0.36870285555587623,growthcurve,1,2561
0.0003029042848829743,-0.36870285555587623,aggregate,1,2562
0.00030549360935367017,-0.3679282872424039,worth,1,2563
0.00030549360935367017,-0.3679282872424039,scant,1,2564
0.00030549360935367017,-0.3679282872424039,aian,1,2565
0.00031488245266767727,-0.3651197166621274,denton,1,2566
0.00031488245266767727,-0.3651197166621274,extensive,1,2567
0.00030549360935367017,-0.3679282872424039,conjecture,1,2568
0.00030549360935367017,-0.3679282872424039,indian,1,2569
0.00030549360935367017,-0.3679282872424039,fish,1,2570
0.00030549360935367017,-0.3679282872424039,fairbanks,1,2571
0.00031488245266767727,-0.3651197166621274,rathburn,1,2572
0.00030549360935367017,-0.3679282872424039,258,1,2573
0.00030549360935367017,-0.3679282872424039,narrow,1,2574
0.00030549360935367017,-0.3679282872424039,rack,1,2575
0.00030549360935367017,-0.3679282872424039,tied,1,2576
0.00030549360935367017,-0.3679282872424039,longstanding,1,2577
0.00030134032046784837,-0.36917069853695667,minimally,1,2578
0.00030134032046784837,-0.36917069853695667,programindependent,1,2579
0.0003149538608393309,-0.36509835568257004,lausd,1,2580
0.0003149538608393309,-0.36509835568257004,preparatory,1,2581
0.00028736798875534546,-0.37335036992704734,supportive,1,2582
0.00028736798875534546,-0.37335036992704734,induct,1,2583
0.00028736798875534546,-0.37335036992704734,subtests,1,2584
0.00028736798875534546,-0.37335036992704734,tight,1,2585
0.00028736798875534546,-0.37335036992704734,1987,1,2586
0.00028736798875534546,-0.37335036992704734,corelocal,1,2587
0.0003149538608393309,-0.36509835568257004,referred,1,2588
0.0003149538608393309,-0.36509835568257004,9th,1,2589
0.0003149538608393309,-0.36509835568257004,melinda,1,2590
0.0002976668979895423,-0.3702695630036908,misconception,1,2591
0.0002976668979895423,-0.3702695630036908,coherence,1,2592
0.0002976668979895423,-0.3702695630036908,ritter,1,2593
0.0003149538608393309,-0.36509835568257004,historically,1,2594
0.0003149538608393309,-0.36509835568257004,gate,1,2595
0.0002996774527861595,-0.3696681273568323,spectrum,1,2596
0.0003149538608393309,-0.36509835568257004,transitioned,1,2597
0.0003149538608393309,-0.36509835568257004,leroy,1,2598
0.0002976668979895423,-0.3702695630036908,anderson,1,2599
0.0002976668979895423,-0.3702695630036908,20032004,1,2600
0.0002976668979895423,-0.3702695630036908,koedinger,1,2601
0.0002976668979895423,-0.3702695630036908,sarkis,1,2602
0.0002976668979895423,-0.3702695630036908,1997,1,2603
0.0002976668979895423,-0.3702695630036908,sixteen,1,2604
0.0002976668979895423,-0.3702695630036908,hadley,1,2605
0.0002976668979895423,-0.3702695630036908,morgan,1,2606
0.0002996774527861595,-0.3696681273568323,wideranging,1,2607
0.0002996774527861595,-0.3696681273568323,increasingly,1,2608
0.0002996774527861595,-0.3696681273568323,enable,1,2609
0.00030549360935367017,-0.3679282872424039,touted,1,2610
0.00031488245266767727,-0.3651197166621274,ed512553,1,2611
0.0002737190837168228,-0.3774332917377663,pp,1,2612
0.00031488245266767727,-0.3651197166621274,k2,1,2613
0.0003142708839156106,-0.365302660816953,reflect,1,2614
0.0003142708839156106,-0.365302660816953,inexpensive,1,2615
0.0003142708839156106,-0.365302660816953,trail,1,2616
0.0003060030917419613,-0.3677758811153586,reviewquot,1,2617
0.0003060030917419613,-0.3677758811153586,classroombased,1,2618
0.0003060030917419613,-0.3677758811153586,103758s1342301405883,1,2619
0.0003060030917419613,-0.3677758811153586,dissimilar,1,2620
0.0003060030917419613,-0.3677758811153586,n5,1,2621
0.0003065156030106761,-0.3676225689316069,stratified,1,2622
0.0003065156030106761,-0.3676225689316069,concomitantly,1,2623
0.0003065156030106761,-0.3676225689316069,isolation,1,2624
0.0003142708839156106,-0.365302660816953,eliminated,1,2625
0.0003065156030106761,-0.3676225689316069,recognition,1,2626
0.0003065156030106761,-0.3676225689316069,remediating,1,2627
0.00031046394011277113,-0.3664414667388145,judging,1,2628
0.0003124445130943325,-0.36584899982653735,responsivenesstointervention,1,2629
0.0003124445130943325,-0.36584899982653735,134,1,2630
0.0003124445130943325,-0.36584899982653735,stratifying,1,2631
0.0003124445130943325,-0.36584899982653735,nested,1,2632
0.0003124445130943325,-0.36584899982653735,118,1,2633
0.000310574211344523,-0.3664084802966095,continuation,1,2634
0.000310574211344523,-0.3664084802966095,420,1,2635
0.000310574211344523,-0.3664084802966095,oregon,1,2636
0.000310574211344523,-0.3664084802966095,expressed,1,2637
0.000310574211344523,-0.3664084802966095,warranted,1,2638
0.000310574211344523,-0.3664084802966095,onefourth,1,2639
0.000310574211344523,-0.3664084802966095,doubled,1,2640
0.000310574211344523,-0.3664084802966095,sampled,1,2641
0.000310574211344523,-0.3664084802966095,instructor,1,2642
0.0003142708839156106,-0.365302660816953,15minute,1,2643
0.0003142708839156106,-0.365302660816953,substituted,1,2644
0.0003060030917419613,-0.3677758811153586,v21,1,2645
0.0003060030917419613,-0.3677758811153586,unannounced,1,2646
0.00031488245266767727,-0.3651197166621274,resnick,1,2647
0.00031488245266767727,-0.3651197166621274,dominate,1,2648
0.00031488245266767727,-0.3651197166621274,91,1,2649
0.00030549360935367017,-0.3679282872424039,unpack,1,2650
0.0003057142852070422,-0.36786227445586256,blockwise,1,2651
0.0003057142852070422,-0.36786227445586256,decelerating,1,2652
0.0003057142852070422,-0.36786227445586256,7month,1,2653
0.0003147866839848661,-0.3651483648242129,markedly,1,2654
0.0003147866839848661,-0.3651483648242129,quotexceptional,1,2655
0.0003147866839848661,-0.3651483648242129,depth,1,2656
0.0003057142852070422,-0.36786227445586256,validity,1,2657
0.0003060030917419613,-0.3677758811153586,consist,1,2658
0.0003060030917419613,-0.3677758811153586,oct,1,2659
0.0003147866839848661,-0.3651483648242129,postintervention,1,2660
0.0003060030917419613,-0.3677758811153586,bulletin,1,2661
0.0003147866839848661,-0.3651483648242129,meaning,1,2662
0.0003147866839848661,-0.3651483648242129,verylow,1,2663
0.0003147866839848661,-0.3651483648242129,childrenquot,1,2664
0.0003060030917419613,-0.3677758811153586,quotpsychonomic,1,2665
0.0003060030917419613,-0.3677758811153586,nineweek,1,2666
0.0003060030917419613,-0.3677758811153586,httpdxdoiorg,1,2667
0.0003147866839848661,-0.3651483648242129,ej1049289,1,2668
0.0003147866839848661,-0.3651483648242129,verylowperforming,1,2669
0.0003147866839848661,-0.3651483648242129,provision,1,2670
0.0003147866839848661,-0.3651483648242129,203,1,2671
0.0003147866839848661,-0.3651483648242129,curriculumquot,1,2672
0.0003147866839848661,-0.3651483648242129,quotaccess,1,2673
0.0003060030917419613,-0.3677758811153586,p13231330,1,2674
0.00028736798875534546,-0.37335036992704734,posted,1,2675
0.00028736798875534546,-0.37335036992704734,multischool,1,2676
0.00028736798875534546,-0.37335036992704734,sustaining,1,2677
0.0003149538608393309,-0.36509835568257004,alain,1,2678
0.0002742007841748305,-0.377289196273648,147,1,2679
0.00027538939626807306,-0.37693363586596057,salient,1,2680
0.00027538939626807306,-0.37693363586596057,isiah,1,2681
0.00027538939626807306,-0.37693363586596057,transformative,1,2682
0.00027538939626807306,-0.37693363586596057,appreciate,1,2683
0.00027538939626807306,-0.37693363586596057,howard,1,2684
0.00027538939626807306,-0.37693363586596057,hughes,1,2685
0.00027538939626807306,-0.37693363586596057,threefourths,1,2686
0.00027538939626807306,-0.37693363586596057,medical,1,2687
0.00027538939626807306,-0.37693363586596057,excel,1,2688
0.00027538939626807306,-0.37693363586596057,completely,1,2689
0.00027538939626807306,-0.37693363586596057,warner,1,2690
0.00027538939626807306,-0.37693363586596057,disparity,1,2691
0.0002828585143688491,-0.374699330248446,torbeyns,1,2692
0.0002828585143688491,-0.374699330248446,dooren,1,2693
0.0002828585143688491,-0.374699330248446,1monthretention,1,2694
0.0002828585143688491,-0.374699330248446,luwel,1,2695
0.0002828585143688491,-0.374699330248446,van,1,2696
0.0002828585143688491,-0.374699330248446,1month,1,2697
0.0002828585143688491,-0.374699330248446,198,1,2698
0.0002828585143688491,-0.374699330248446,verschaffel,1,2699
0.00028314675560764103,-0.3746131060101433,intensely,1,2700
0.00028314675560764103,-0.3746131060101433,corrective,1,2701
0.00028314675560764103,-0.3746131060101433,interventionists,1,2702
0.00028314675560764103,-0.3746131060101433,overcome,1,2703
0.00028314675560764103,-0.3746131060101433,assisting,1,2704
0.00028314675560764103,-0.3746131060101433,314,1,2705
0.00028314675560764103,-0.3746131060101433,20094060,1,2706
0.00028314675560764103,-0.3746131060101433,committeeselected,1,2707
0.0002742007841748305,-0.377289196273648,20072003,1,2708
0.0002742007841748305,-0.377289196273648,woman,1,2709
0.0002742007841748305,-0.377289196273648,contact,1,2710
0.0002742007841748305,-0.377289196273648,statement,1,2711
0.0002737190837168228,-0.3774332917377663,apart,1,2712
0.0002737190837168228,-0.3774332917377663,psychologist,1,2713
0.0002737190837168228,-0.3774332917377663,reston,1,2714
0.0002737190837168228,-0.3774332917377663,higherorder,1,2715
0.0002737190837168228,-0.3774332917377663,va,1,2716
0.0002737190837168228,-0.3774332917377663,davydov,1,2717
0.0002737190837168228,-0.3774332917377663,albeit,1,2718
0.0002737190837168228,-0.3774332917377663,n46,1,2719
0.0002737190837168228,-0.3774332917377663,desirablewithin,1,2720
0.0002737190837168228,-0.3774332917377663,derive,1,2721
0.0002737190837168228,-0.3774332917377663,109205,1,2722
0.0002737190837168228,-0.3774332917377663,enumeration,1,2723
0.0002737190837168228,-0.3774332917377663,reexamining,1,2724
0.0002742007841748305,-0.377289196273648,maintaining,1,2725
0.0002742007841748305,-0.377289196273648,succeeded,1,2726
0.0002742007841748305,-0.377289196273648,expandable,1,2727
0.0002742007841748305,-0.377289196273648,sparking,1,2728
0.0002742007841748305,-0.377289196273648,curiosity,1,2729
0.0002742007841748305,-0.377289196273648,spark,1,2730
0.0002742007841748305,-0.377289196273648,counselor,1,2731
0.0002742007841748305,-0.377289196273648,informational,1,2732
0.0002742007841748305,-0.377289196273648,formulate,1,2733
0.0002742007841748305,-0.377289196273648,improvable,1,2734
0.0002742007841748305,-0.377289196273648,audience,1,2735
0.0002742007841748305,-0.377289196273648,prescriptive,1,2736
0.0003150154118452452,-0.36507994336716376,relates,1,2737
0.0003150154118452452,-0.36507994336716376,10160,1,2738
0.0002742007841748305,-0.377289196273648,ed497258,1,2739
0.00028314675560764103,-0.3746131060101433,devote,1,2740
0.00028314675560764103,-0.3746131060101433,explains,1,2741
0.00028381383030040477,-0.3744135578555641,20134019quot,1,2742
0.00028512443311639566,-0.37402150524713174,910,1,2743
0.00031495758365629114,-0.3650972420422801,inventing,1,2744
0.00031495758365629114,-0.3650972420422801,original,1,2745
0.00028512443311639566,-0.37402150524713174,972,1,2746
0.00028512443311639566,-0.37402150524713174,evaluatordeveloped,1,2747
0.00028512443311639566,-0.37402150524713174,394,1,2748
0.00031495758365629114,-0.3650972420422801,crossed,1,2749
0.00031495758365629114,-0.3650972420422801,badly,1,2750
0.00028512443311639566,-0.37402150524713174,267,1,2751
0.00028512443311639566,-0.37402150524713174,302,1,2752
